"","x"
"1747","chr11-119318491-119319374"
"1748","chr11-119320935-119321682"
"1749","chr11-119323224-119324131"
"1750","chr11-119333982-119334892"
"1751","chr11-119338014-119338891"
"1752","chr11-119339760-119340556"
"1753","chr11-119356229-119357115"
"1754","chr11-119363804-119364691"
"1755","chr11-119370206-119371069"
"1756","chr11-119381256-119382156"
"1757","chr11-119389503-119390415"
"1758","chr11-11964996-11966008"
"1759","chr11-11966584-11967637"
"1760","chr11-126109672-126110783"
"1761","chr11-126198137-126198772"
"1762","chr11-126211240-126212125"
"1763","chr11-126268549-126269461"
"1764","chr11-126282691-126283599"
"1765","chr11-126284568-126285483"
"1766","chr11-126285959-126286799"
"1767","chr11-126303632-126304528"
"1768","chr11-16603176-16604082"
"1769","chr11-16605970-16606954"
"1770","chr11-16607122-16608181"
"1771","chr11-16613368-16614256"
"1772","chr11-16647823-16648644"
"1773","chr11-16738134-16739031"
"1774","chr11-16785200-16786106"
"1775","chr11-16788173-16789047"
"1776","chr11-16820059-16820993"
"1777","chr11-16835592-16836585"
"1778","chr11-18321878-18322783"
"1779","chr11-18383253-18384128"
"1780","chr11-18394039-18394953"
"1781","chr11-18395756-18396676"
"1782","chr11-18411837-18412731"
"1783","chr11-18455529-18456404"
"1784","chr11-18526357-18527295"
"1785","chr11-18540028-18540917"
"1786","chr11-18578900-18579800"
"1787","chr11-18587552-18588321"
"1788","chr11-18588453-18589190"
"1789","chr11-18617447-18618428"
"1790","chr11-18634071-18634965"
"1791","chr11-18650862-18651786"
"1792","chr11-18664883-18665794"
"1793","chr11-18669008-18670002"
"1794","chr11-18671997-18672845"
"1795","chr11-18698270-18699140"
"1796","chr11-18705841-18706598"
"1797","chr11-18706728-18707328"
"1798","chr11-18720863-18721690"
"1799","chr11-18721989-18722686"
"1800","chr11-18727233-18728254"
"1801","chr11-18731711-18733030"
"1802","chr11-2807332-2808414"
"1803","chr11-28107823-28108723"
"1804","chr11-28109925-28110790"
"1805","chr11-28315907-28316833"
"1806","chr11-2885490-2886405"
"1807","chr11-2888095-2888986"
"1808","chr11-2892078-2892858"
"1809","chr11-2898437-2899348"
"1810","chr11-2901790-2902692"
"1811","chr11-2928903-2929767"
"1812","chr11-2933120-2934017"
"1813","chr11-2975321-2976201"
"1814","chr11-30281709-30282639"
"1815","chr11-30322697-30323589"
"1816","chr11-30345898-30346677"
"1817","chr11-31366544-31367489"
"1818","chr11-31369344-31370256"
"1819","chr11-31397005-31397908"
"1820","chr11-31509271-31510184"
"1821","chr11-31554732-31555621"
"1822","chr11-32829348-32830238"
"1823","chr11-32887918-32888865"
"1824","chr11-32892502-32893391"
"1825","chr11-32960203-32961035"
"1826","chr11-33000471-33001345"
"1827","chr11-33004860-33005840"
"1828","chr11-33011282-33012230"
"1829","chr11-33015491-33016381"
"1830","chr11-33645460-33646392"
"1831","chr11-33682066-33683175"
"1832","chr11-33700394-33701290"
"1833","chr11-33736032-33736853"
"1834","chr11-33742358-33743249"
"1835","chr11-33774060-33774943"
"1836","chr11-33777621-33778608"
"1837","chr11-33802135-33803079"
"1838","chr11-33807963-33808900"
"1839","chr11-33829116-33829892"
"1840","chr11-35216797-35217706"
"1841","chr11-35235720-35236595"
"1842","chr11-35247246-35248099"
"1843","chr11-35256970-35257935"
"1844","chr11-35272263-35273223"
"1845","chr11-35276139-35277006"
"1846","chr11-35305462-35306406"
"1847","chr11-35330642-35331546"
"1848","chr11-35334222-35335120"
"1849","chr11-35336959-35337894"
"1850","chr11-35342862-35343749"
"1851","chr11-35372967-35374113"
"1852","chr11-35387167-35388060"
"1853","chr11-35390611-35391504"
"1854","chr11-35392007-35392869"
"1855","chr11-35403798-35404825"
"1856","chr11-35485414-35486389"
"1857","chr11-483947-484940"
"1858","chr11-484959-485607"
"1859","chr11-493931-494732"
"1860","chr11-497879-498525"
"1861","chr11-504008-504776"
"1862","chr11-506733-507647"
"1863","chr11-518413-519316"
"1864","chr11-520600-521490"
"1865","chr11-535175-536076"
"1866","chr11-536979-537877"
"1867","chr11-544014-544799"
"1868","chr11-554695-555575"
"1869","chr11-5595800-5596825"
"1870","chr11-5600106-5601354"
"1871","chr11-560414-561318"
"1872","chr11-5624512-5625424"
"1873","chr11-568184-569104"
"1874","chr11-5684587-5685482"
"1875","chr11-5689317-5690212"
"1876","chr11-575683-576550"
"1877","chr11-5808230-5809148"
"1878","chr11-5820242-5821306"
"1879","chr11-5831108-5831987"
"1880","chr11-58525054-58525619"
"1881","chr11-58529979-58531085"
"1882","chr11-58531676-58532544"
"1883","chr11-58562273-58563308"
"1884","chr11-58567692-58568577"
"1885","chr11-58573322-58574248"
"1886","chr11-58575398-58576285"
"1887","chr11-58577662-58578477"
"1888","chr11-58578619-58579382"
"1889","chr11-58640280-58641127"
"1890","chr11-58653643-58654692"
"1891","chr11-58675437-58676237"
"1892","chr11-587750-588666"
"1893","chr11-59053172-59054088"
"1894","chr11-59058116-59059011"
"1895","chr11-59075876-59077416"
"1896","chr11-59096956-59097801"
"1897","chr11-59101962-59102818"
"1898","chr11-59106488-59107397"
"1899","chr11-59135640-59136531"
"1900","chr11-59142451-59143343"
"1901","chr11-59144351-59145231"
"1902","chr11-59158173-59159029"
"1903","chr11-59171443-59172332"
"1904","chr11-59181624-59182670"
"1905","chr11-59185843-59186829"
"1906","chr11-59207769-59208680"
"1907","chr11-593496-594323"
"1908","chr11-59560340-59561169"
"1909","chr11-59565868-59566744"
"1910","chr11-59615598-59616533"
"1911","chr11-59668753-59669679"
"1912","chr11-59680185-59681032"
"1913","chr11-59753576-59754495"
"1914","chr11-59755031-59755858"
"1915","chr11-59766851-59767665"
"1916","chr11-605901-606692"
"1917","chr11-613271-614184"
"1918","chr11-615484-616380"
"1919","chr11-61861616-61862589"
"1920","chr11-61870927-61871906"
"1921","chr11-61891306-61892239"
"1922","chr11-61897346-61898185"
"1923","chr11-61898842-61899737"
"1924","chr11-61917052-61918093"
"1925","chr11-61947336-61948253"
"1926","chr11-61949460-61950200"
"1927","chr11-61955329-61956068"
"1928","chr11-61963468-61964260"
"1929","chr11-61967195-61968063"
"1930","chr11-61971549-61972376"
"1931","chr11-62025334-62026246"
"1932","chr11-62033261-62034166"
"1933","chr11-62041944-62042773"
"1934","chr11-62054090-62055181"
"1935","chr11-62573574-62574485"
"1936","chr11-62591290-62592174"
"1937","chr11-62593375-62594187"
"1938","chr11-62598894-62599796"
"1939","chr11-62601447-62602366"
"1940","chr11-62605430-62606258"
"1941","chr11-62612299-62613227"
"1942","chr11-62621654-62622582"
"1943","chr11-62640423-62641321"
"1944","chr11-62646224-62647109"
"1945","chr11-62651802-62652399"
"1946","chr11-62652944-62653847"
"1947","chr11-62664808-62665718"
"1948","chr11-62671457-62671920"
"1949","chr11-62672037-62672731"
"1950","chr11-62678553-62679468"
"1951","chr11-62680470-62681436"
"1952","chr11-62687609-62688375"
"1953","chr11-62694439-62695479"
"1954","chr11-62705843-62706756"
"1955","chr11-62709168-62710058"
"1956","chr11-62727124-62727994"
"1957","chr11-62753669-62754576"
"1958","chr11-62761061-62761955"
"1959","chr11-62769422-62770093"
"1960","chr11-62771035-62771959"
"1961","chr11-628197-629116"
"1962","chr11-636843-637672"
"1963","chr11-63888097-63889009"
"1964","chr11-63906357-63907243"
"1965","chr11-63916702-63917522"
"1966","chr11-63917816-63918463"
"1967","chr11-63938385-63939287"
"1968","chr11-63945569-63946684"
"1969","chr11-63962340-63962995"
"1970","chr11-63974032-63974920"
"1971","chr11-63985946-63986869"
"1972","chr11-63999083-63999814"
"1973","chr11-64000224-64001098"
"1974","chr11-64007446-64008288"
"1975","chr11-64060395-64061361"
"1976","chr11-64069008-64069855"
"1977","chr11-64145840-64146746"
"1978","chr11-64148424-64149308"
"1979","chr11-64152777-64153673"
"1980","chr11-64165774-64166678"
"1981","chr11-64185516-64186443"
"1982","chr11-64204254-64205149"
"1983","chr11-64206205-64207053"
"1984","chr11-64207482-64208365"
"1985","chr11-64225853-64226657"
"1986","chr11-64230034-64230938"
"1987","chr11-64234196-64235063"
"1988","chr11-642375-643248"
"1989","chr11-64240912-64241752"
"1990","chr11-64245315-64246089"
"1991","chr11-64246578-64247346"
"1992","chr11-64251017-64251928"
"1993","chr11-64269565-64270485"
"1994","chr11-64271175-64271988"
"1995","chr11-64284431-64285093"
"1996","chr11-64285230-64286009"
"1997","chr11-64291582-64292512"
"1998","chr11-64296814-64297611"
"1999","chr11-64299231-64300183"
"2000","chr11-64300812-64301677"
"2001","chr11-64304880-64305788"
"2002","chr11-64317557-64318321"
"2003","chr11-64331506-64332421"
"2004","chr11-64339913-64340585"
"2005","chr11-64340697-64340976"
"2006","chr11-64342288-64343192"
"2007","chr11-64358741-64359600"
"2008","chr11-64359991-64360743"
"2009","chr11-65410875-65411842"
"2010","chr11-65416072-65416967"
"2011","chr11-65417439-65418357"
"2012","chr11-65418654-65419500"
"2013","chr11-65420950-65421805"
"2014","chr11-65422130-65422864"
"2015","chr11-65424878-65425685"
"2016","chr11-65426118-65426829"
"2017","chr11-65431037-65431925"
"2018","chr11-65432706-65433576"
"2019","chr11-65454719-65455631"
"2020","chr11-65468564-65469470"
"2021","chr11-65471794-65472685"
"2022","chr11-65477137-65478050"
"2023","chr11-65497150-65498043"
"2024","chr11-65498644-65499457"
"2025","chr11-65502227-65503119"
"2026","chr11-65506360-65506993"
"2027","chr11-65507110-65507723"
"2028","chr11-65507988-65508827"
"2029","chr11-65510479-65511386"
"2030","chr11-65516083-65516982"
"2031","chr11-65524608-65525511"
"2032","chr11-65540115-65540993"
"2033","chr11-65546205-65547100"
"2034","chr11-65547600-65548223"
"2035","chr11-65551782-65552550"
"2036","chr11-65553063-65553930"
"2037","chr11-65558022-65558892"
"2038","chr11-65564688-65565411"
"2039","chr11-65565753-65566648"
"2040","chr11-65569831-65570702"
"2041","chr11-65572081-65572991"
"2042","chr11-65573930-65574856"
"2043","chr11-65575519-65576410"
"2044","chr11-65577092-65577860"
"2045","chr11-65588381-65589185"
"2046","chr11-65589767-65590617"
"2047","chr11-65593463-65594315"
"2048","chr11-65595095-65596070"
"2049","chr11-65705995-65706904"
"2050","chr11-65711781-65712749"
"2051","chr11-65720205-65721086"
"2052","chr11-65744874-65745729"
"2053","chr11-65769608-65770485"
"2054","chr11-65779649-65780341"
"2055","chr11-65780577-65781484"
"2056","chr11-65785464-65786128"
"2057","chr11-65791462-65792321"
"2058","chr11-65803541-65804458"
"2059","chr11-65817791-65818701"
"2060","chr11-65833391-65834291"
"2061","chr11-65856613-65857398"
"2062","chr11-65857812-65858628"
"2063","chr11-65859114-65859960"
"2064","chr11-65860271-65861010"
"2065","chr11-65873237-65874145"
"2066","chr11-65879376-65880240"
"2067","chr11-65884370-65885283"
"2068","chr11-65888103-65889021"
"2069","chr11-65890190-65891051"
"2070","chr11-65893760-65894394"
"2071","chr11-65898912-65899474"
"2072","chr11-65900091-65901008"
"2073","chr11-65901936-65902761"
"2074","chr11-65903066-65903797"
"2075","chr11-65918774-65919669"
"2076","chr11-65927802-65928701"
"2077","chr11-65956395-65957383"
"2078","chr11-65961255-65962091"
"2079","chr11-66568083-66568960"
"2080","chr11-66578805-66579679"
"2081","chr11-66592630-66593547"
"2082","chr11-66598989-66599902"
"2083","chr11-66616267-66617016"
"2084","chr11-66618947-66619845"
"2085","chr11-66638066-66638986"
"2086","chr11-66643410-66644266"
"2087","chr11-66677444-66678365"
"2088","chr11-66694426-66695462"
"2089","chr11-66700502-66701442"
"2090","chr11-66704444-66705345"
"2091","chr11-66727407-66727890"
"2092","chr11-66727996-66728556"
"2093","chr11-66744273-66745155"
"2094","chr11-67353128-67353992"
"2095","chr11-67356581-67357478"
"2096","chr11-67364697-67365657"
"2097","chr11-67373336-67374246"
"2098","chr11-67382256-67383143"
"2099","chr11-67389202-67390184"
"2100","chr11-67391447-67392362"
"2101","chr11-67396691-67397506"
"2102","chr11-67401473-67402358"
"2103","chr11-67403415-67404313"
"2104","chr11-67408896-67409810"
"2105","chr11-67415173-67415992"
"2106","chr11-67416697-67417573"
"2107","chr11-67420812-67421699"
"2108","chr11-67427971-67428882"
"2109","chr11-67436814-67437733"
"2110","chr11-67438330-67439165"
"2111","chr11-67443350-67444238"
"2112","chr11-67446054-67446961"
"2113","chr11-67464334-67465244"
"2114","chr11-67468847-67469744"
"2115","chr11-67482641-67483546"
"2116","chr11-67484155-67484748"
"2117","chr11-67484952-67485620"
"2118","chr11-67485986-67486526"
"2119","chr11-67486629-67487040"
"2120","chr11-67487662-67488450"
"2121","chr11-67503988-67504855"
"2122","chr11-67505735-67506600"
"2123","chr11-67507988-67508901"
"2124","chr11-702791-703614"
"2125","chr11-705538-706398"
"2126","chr11-718936-719831"
"2127","chr11-720448-721314"
"2128","chr11-721668-722548"
"2129","chr11-723010-723850"
"2130","chr11-725848-726678"
"2131","chr11-727726-728629"
"2132","chr11-74086107-74086969"
"2133","chr11-74170705-74171626"
"2134","chr11-74232185-74233081"
"2135","chr11-74255573-74256434"
"2136","chr11-74288676-74289571"
"2137","chr11-74661386-74662314"
"2138","chr11-746901-747806"
"2139","chr11-74702131-74703031"
"2140","chr11-74726292-74727180"
"2141","chr11-74731047-74732072"
"2142","chr11-74735214-74736044"
"2143","chr11-74739380-74740475"
"2144","chr11-74748428-74749261"
"2145","chr11-74791187-74792133"
"2146","chr11-764978-765860"
"2147","chr11-76768231-76769214"
"2148","chr11-76782905-76783776"
"2149","chr11-76798913-76799793"
"2150","chr11-76803616-76804520"
"2151","chr11-76807122-76808218"
"2152","chr11-76860361-76861255"
"2153","chr11-76919775-76920703"
"2154","chr11-76946222-76947120"
"2155","chr11-77045718-77046504"
"2156","chr11-77047334-77048198"
"2157","chr11-77055954-77056862"
"2158","chr11-77411441-77412515"
"2159","chr11-77473816-77474686"
"2160","chr11-777042-777946"
"2161","chr11-78031489-78032521"
"2162","chr11-78045902-78046767"
"2163","chr11-78079344-78080262"
"2164","chr11-78135377-78136265"
"2165","chr11-78139235-78140143"
"2166","chr11-781799-782795"
"2167","chr11-78188173-78188968"
"2168","chr11-78202853-78203640"
"2169","chr11-789649-790496"
"2170","chr11-795870-796669"
"2171","chr11-797042-797796"
"2172","chr11-797958-798810"
"2173","chr11-804834-805749"
"2174","chr11-809301-810238"
"2175","chr11-819213-819799"
"2176","chr11-819901-820249"
"2177","chr11-826910-827760"
"2178","chr11-82775684-82776488"
"2179","chr11-82867199-82868172"
"2180","chr11-82900109-82900991"
"2181","chr11-82901199-82902063"
"2182","chr11-82905764-82906736"
"2183","chr11-82919810-82920841"
"2184","chr11-82927022-82927950"
"2185","chr11-82942406-82943319"
"2186","chr11-82945340-82946383"
"2187","chr11-82955687-82956600"
"2188","chr11-82959942-82960768"
"2189","chr11-82970374-82971167"
"2190","chr11-82971300-82972075"
"2191","chr11-830014-830706"
"2192","chr11-83020016-83021040"
"2193","chr11-83044714-83045682"
"2194","chr11-830817-831179"
"2195","chr11-832597-833402"
"2196","chr11-842198-843132"
"2197","chr11-848013-848870"
"2198","chr11-849344-850182"
"2199","chr11-87030195-87031445"
"2200","chr11-87035833-87036542"
"2201","chr11-87037409-87038315"
"2202","chr11-87075952-87077065"
"2203","chr11-87097088-87098039"
"2204","chr11-87173222-87174189"
"2205","chr11-87352492-87353404"
"2206","chr11-9314226-9315142"
"2207","chr11-93197386-93198238"
"2208","chr11-93234275-93235288"
"2209","chr11-9364049-9364936"
"2210","chr11-9384290-9385114"
"2211","chr11-9392882-9393729"
"2212","chr11-9412469-9413386"
"2213","chr11-9460454-9461337"
"2214","chr11-9506417-9507309"
"2215","chr12-10139715-10140565"
"2216","chr12-10153160-10154072"
"2217","chr12-101697280-101698183"
"2218","chr12-101759225-101760153"
"2219","chr12-101773319-101774275"
"2220","chr12-101823658-101824621"
"2221","chr12-101830454-101831356"
"2222","chr12-101838290-101839297"
"2223","chr12-101839513-101840443"
"2224","chr12-101877052-101877943"
"2225","chr12-10190462-10191464"
"2226","chr12-101918265-101918945"
"2227","chr12-10212137-10212980"
"2228","chr12-10213139-10213841"
"2229","chr12-10235476-10236355"
"2230","chr12-10293197-10294140"
"2231","chr12-10303865-10304727"
"2232","chr12-10305463-10306333"
"2233","chr12-103758342-103759404"
"2234","chr12-103768592-103769672"
"2235","chr12-103791285-103792205"
"2236","chr12-103840798-103841702"
"2237","chr12-103877571-103878578"
"2238","chr12-103901467-103902379"
"2239","chr12-103925015-103925871"
"2240","chr12-103929778-103930632"
"2241","chr12-103956816-103957750"
"2242","chr12-103965413-103966312"
"2243","chr12-106385926-106386883"
"2244","chr12-106903191-106904179"
"2245","chr12-106955294-106956183"
"2246","chr12-106986703-106987611"
"2247","chr12-107013822-107014703"
"2248","chr12-107027318-107028224"
"2249","chr12-107032071-107032931"
"2250","chr12-107078884-107079770"
"2251","chr12-108464512-108465331"
"2252","chr12-108511697-108512589"
"2253","chr12-108514738-108515630"
"2254","chr12-108560800-108561584"
"2255","chr12-108562113-108562993"
"2256","chr12-108563507-108564301"
"2257","chr12-108565819-108566677"
"2258","chr12-108568548-108569518"
"2259","chr12-108583774-108584610"
"2260","chr12-108611915-108613090"
"2261","chr12-108616996-108617839"
"2262","chr12-108618168-108618824"
"2263","chr12-108621921-108623157"
"2264","chr12-108731397-108732302"
"2265","chr12-108745292-108746202"
"2266","chr12-108768503-108769662"
"2267","chr12-108801908-108802716"
"2268","chr12-108803234-108804316"
"2269","chr12-108838094-108838987"
"2270","chr12-108850487-108851406"
"2271","chr12-108856128-108856764"
"2272","chr12-108857255-108858163"
"2273","chr12-108884183-108885168"
"2274","chr12-108950839-108951762"
"2275","chr12-109387264-109388214"
"2276","chr12-109393477-109394227"
"2277","chr12-109427701-109428624"
"2278","chr12-109432530-109433388"
"2279","chr12-109463298-109464177"
"2280","chr12-109477016-109477912"
"2281","chr12-109573137-109574015"
"2282","chr12-109597475-109598315"
"2283","chr12-110386870-110387806"
"2284","chr12-110403311-110404185"
"2285","chr12-110431202-110432116"
"2286","chr12-110449925-110450796"
"2287","chr12-110467953-110468784"
"2288","chr12-110469051-110469789"
"2289","chr12-110501696-110502597"
"2290","chr12-110511896-110512974"
"2291","chr12-110521043-110522025"
"2292","chr12-110551966-110552862"
"2293","chr12-110562152-110563111"
"2294","chr12-111426182-111427064"
"2295","chr12-111428500-111429260"
"2296","chr12-111429933-111430532"
"2297","chr12-111430649-111431346"
"2298","chr12-111434670-111435570"
"2299","chr12-111438234-111439056"
"2300","chr12-111444598-111445503"
"2301","chr12-111451318-111452277"
"2302","chr12-111491817-111492582"
"2303","chr12-111505307-111506214"
"2304","chr12-111529165-111530075"
"2305","chr12-111546610-111547662"
"2306","chr12-111599037-111599954"
"2307","chr12-111670311-111671052"
"2308","chr12-111685565-111686480"
"2309","chr12-111692092-111693273"
"2310","chr12-111752886-111754114"
"2311","chr12-111766445-111767350"
"2312","chr12-111812870-111813755"
"2313","chr12-111828007-111829049"
"2314","chr12-111834646-111835393"
"2315","chr12-111841667-111842538"
"2316","chr12-111904979-111905924"
"2317","chr12-112900049-112900935"
"2318","chr12-112902037-112902901"
"2319","chr12-112906621-112907469"
"2320","chr12-112937960-112938879"
"2321","chr12-112950084-112951149"
"2322","chr12-112977966-112978861"
"2323","chr12-112985906-112986804"
"2324","chr12-112992496-112993397"
"2325","chr12-113030577-113031544"
"2326","chr12-113048480-113049407"
"2327","chr12-113056483-113057303"
"2328","chr12-119901792-119902744"
"2329","chr12-119937720-119938630"
"2330","chr12-119988538-119989443"
"2331","chr12-120007041-120007903"
"2332","chr12-120011960-120012857"
"2333","chr12-120013591-120014457"
"2334","chr12-120015187-120015951"
"2335","chr12-120041110-120041990"
"2336","chr12-120047976-120048935"
"2337","chr12-120086759-120087669"
"2338","chr12-120110383-120111312"
"2339","chr12-120116488-120117375"
"2340","chr12-120119146-120120051"
"2341","chr12-120121561-120122445"
"2342","chr12-120144400-120145510"
"2343","chr12-120944353-120945237"
"2344","chr12-120959550-120960463"
"2345","chr12-120971366-120972471"
"2346","chr12-121000798-121001840"
"2347","chr12-121016031-121016923"
"2348","chr12-121033634-121034527"
"2349","chr12-121036493-121037348"
"2350","chr12-121038633-121039570"
"2351","chr12-121046272-121047043"
"2352","chr12-121059898-121060714"
"2353","chr12-121084311-121085281"
"2354","chr12-121092631-121093526"
"2355","chr12-121095609-121096517"
"2356","chr12-121106521-121107328"
"2357","chr12-121110068-121110959"
"2358","chr12-121128739-121129651"
"2359","chr12-121132730-121133519"
"2360","chr12-121209737-121210660"
"2361","chr12-121214083-121214873"
"2362","chr12-121214989-121215415"
"2363","chr12-121223024-121223881"
"2364","chr12-121224504-121225320"
"2365","chr12-121230002-121230888"
"2366","chr12-121240249-121241156"
"2367","chr12-121255489-121256347"
"2368","chr12-121273752-121274691"
"2369","chr12-121296359-121297267"
"2370","chr12-122122877-122123753"
"2371","chr12-122130712-122131751"
"2372","chr12-122161614-122162549"
"2373","chr12-122166517-122167469"
"2374","chr12-122182828-122183745"
"2375","chr12-122190667-122191551"
"2376","chr12-122199646-122200606"
"2377","chr12-122200632-122201684"
"2378","chr12-122203280-122204172"
"2379","chr12-122225766-122226692"
"2380","chr12-122227470-122228086"
"2381","chr12-122244505-122245436"
"2382","chr12-122266187-122266973"
"2383","chr12-122355931-122356824"
"2384","chr12-122365556-122366433"
"2385","chr12-122366436-122367187"
"2386","chr12-122393591-122394473"
"2387","chr12-122399290-122400160"
"2388","chr12-122400420-122401135"
"2389","chr12-122412278-122413210"
"2390","chr12-122422097-122422925"
"2391","chr12-122436943-122437891"
"2392","chr12-122453113-122454002"
"2393","chr12-122471384-122472261"
"2394","chr12-122500552-122501430"
"2395","chr12-122517913-122518709"
"2396","chr12-122526603-122527491"
"2397","chr12-122552047-122552951"
"2398","chr12-123270914-123271580"
"2399","chr12-123271691-123272129"
"2400","chr12-123297244-123297902"
"2401","chr12-123364628-123365521"
"2402","chr12-123383567-123384461"
"2403","chr12-123388447-123389343"
"2404","chr12-123426942-123427661"
"2405","chr12-123427782-123428366"
"2406","chr12-123432333-123433151"
"2407","chr12-123436265-123437174"
"2408","chr12-123448073-123448988"
"2409","chr12-123458008-123458924"
"2410","chr12-123505930-123506792"
"2411","chr12-123533448-123534388"
"2412","chr12-123581821-123582696"
"2413","chr12-123584026-123584933"
"2414","chr12-123601636-123602533"
"2415","chr12-123618273-123619318"
"2416","chr12-12430796-12431651"
"2417","chr12-12433259-12433803"
"2418","chr12-12433914-12434542"
"2419","chr12-12439338-12440247"
"2420","chr12-12441812-12442680"
"2421","chr12-12444967-12445900"
"2422","chr12-12456361-12457256"
"2423","chr12-12465845-12466710"
"2424","chr12-12467286-12468271"
"2425","chr12-12474657-12475546"
"2426","chr12-12481956-12482837"
"2427","chr12-12502478-12503372"
"2428","chr12-12505664-12506531"
"2429","chr12-12527663-12528558"
"2430","chr12-12542629-12543405"
"2431","chr12-12548207-12549130"
"2432","chr12-12560733-12561631"
"2433","chr12-12562299-12563218"
"2434","chr12-12563934-12564724"
"2435","chr12-12582713-12583398"
"2436","chr12-12611492-12612412"
"2437","chr12-12616635-12617462"
"2438","chr12-12621087-12621785"
"2439","chr12-12622212-12623103"
"2440","chr12-12645250-12646125"
"2441","chr12-12655669-12656556"
"2442","chr12-132887234-132888151"
"2443","chr12-132904458-132905358"
"2444","chr12-132908164-132909048"
"2445","chr12-132955810-132956686"
"2446","chr12-132966267-132967454"
"2447","chr12-132976709-132977634"
"2448","chr12-132985929-132986814"
"2449","chr12-133027711-133028849"
"2450","chr12-133036941-133037839"
"2451","chr12-133080010-133080585"
"2452","chr12-133080677-133081011"
"2453","chr12-133130009-133130922"
"2454","chr12-133172218-133173167"
"2455","chr12-133181042-133181915"
"2456","chr12-133264010-133264804"
"2457","chr12-19427936-19428882"
"2458","chr12-19431467-19432324"
"2459","chr12-19439122-19440004"
"2460","chr12-19482437-19483249"
"2461","chr12-19573420-19574391"
"2462","chr12-19678273-19679404"
"2463","chr12-19700256-19701072"
"2464","chr12-19779050-19780395"
"2465","chr12-24959948-24961009"
"2466","chr12-24961227-24962282"
"2467","chr12-24966914-24967691"
"2468","chr12-24991203-24992126"
"2469","chr12-25051701-25052596"
"2470","chr12-25054502-25055250"
"2471","chr12-25135355-25136311"
"2472","chr12-26701511-26702365"
"2473","chr12-26816878-26817737"
"2474","chr12-26832831-26833707"
"2475","chr12-26838550-26839449"
"2476","chr12-26853480-26854344"
"2477","chr12-26884615-26885526"
"2478","chr12-27179531-27180371"
"2479","chr12-27243738-27244643"
"2480","chr12-27262504-27263394"
"2481","chr12-27332706-27333561"
"2482","chr12-27383502-27384392"
"2483","chr12-342650-343602"
"2484","chr12-359373-360301"
"2485","chr12-3747225-3748131"
"2486","chr12-3752719-3753519"
"2487","chr12-375727-376766"
"2488","chr12-3776936-3777790"
"2489","chr12-3803626-3804604"
"2490","chr12-3838481-3839373"
"2491","chr12-3869582-3870458"
"2492","chr12-3872903-3873799"
"2493","chr12-3882918-3883925"
"2494","chr12-3885222-3886132"
"2495","chr12-389076-389922"
"2496","chr12-3892407-3893359"
"2497","chr12-3896896-3897961"
"2498","chr12-3929823-3930759"
"2499","chr12-3931059-3931905"
"2500","chr12-39467065-39467938"
"2501","chr12-3947492-3948401"
"2502","chr12-3950647-3951546"
"2503","chr12-39509369-39510327"
"2504","chr12-39586952-39587846"
"2505","chr12-39619572-39620468"
"2506","chr12-39621061-39621827"
"2507","chr12-3962335-3963250"
"2508","chr12-39669291-39670233"
"2509","chr12-401107-402003"
"2510","chr12-43676001-43676789"
"2511","chr12-43758448-43759334"
"2512","chr12-43791452-43792219"
"2513","chr12-43792770-43793641"
"2514","chr12-43805913-43806802"
"2515","chr12-453336-454216"
"2516","chr12-454743-455491"
"2517","chr12-45876145-45877217"
"2518","chr12-45878526-45879296"
"2519","chr12-45954173-45954926"
"2520","chr12-459599-460441"
"2521","chr12-45984271-45985165"
"2522","chr12-45990274-45991157"
"2523","chr12-45991743-45992473"
"2524","chr12-46000035-46000641"
"2525","chr12-46004938-46005797"
"2526","chr12-46071790-46072815"
"2527","chr12-46983617-46984451"
"2528","chr12-47021105-47021965"
"2529","chr12-47043146-47044084"
"2530","chr12-47079426-47080347"
"2531","chr12-47080703-47081450"
"2532","chr12-47085515-47086342"
"2533","chr12-49580286-49581256"
"2534","chr12-49588788-49589553"
"2535","chr12-49609076-49610090"
"2536","chr12-49622994-49623898"
"2537","chr12-49636685-49637545"
"2538","chr12-49644274-49645188"
"2539","chr12-49662727-49663622"
"2540","chr12-49670787-49671646"
"2541","chr12-49698649-49699558"
"2542","chr12-49707116-49708001"
"2543","chr12-49741089-49741846"
"2544","chr12-49741969-49742500"
"2545","chr12-49750052-49750914"
"2546","chr12-49762710-49763563"
"2547","chr12-49775977-49776949"
"2548","chr12-49777772-49778784"
"2549","chr12-49786392-49787256"
"2550","chr12-53625794-53626726"
"2551","chr12-53675658-53676567"
"2552","chr12-53695173-53696078"
"2553","chr12-53701552-53702422"
"2554","chr12-53727168-53728075"
"2555","chr12-53738415-53739249"
"2556","chr12-53739604-53740438"
"2557","chr12-53743284-53744171"
"2558","chr12-53746342-53747241"
"2559","chr12-53751077-53751993"
"2560","chr12-53756873-53757781"
"2561","chr12-55637199-55638097"
"2562","chr12-55645910-55646820"
"2563","chr12-55652846-55653478"
"2564","chr12-55656052-55656982"
"2565","chr12-55659660-55660410"
"2566","chr12-55707512-55708422"
"2567","chr12-55715820-55716739"
"2568","chr12-55720737-55721511"
"2569","chr12-55724348-55725129"
"2570","chr12-55728752-55729630"
"2571","chr12-55738277-55739126"
"2572","chr12-55742808-55743685"
"2573","chr12-55779719-55780444"
"2574","chr12-55780563-55781185"
"2575","chr12-55817495-55818364"
"2576","chr12-56020999-56021825"
